post_id,text,timestamp,time,user_id
636085891975597,Thế mà anh chị bảo chợ Phùng Khoang rẻ lắm 😞 bị chém lên x2 không mua thì bị tẩn 😞,1696069660.0,2023-09-30 17:27:40,1306772830718713
636953858555467,"Anh chị cho em xin ít rv là đi quân sự có nên mang theo giáo trình hay là tí tiếng anh gì đi học k ạ, lịch có căng không ạ, em định tranh thủ",1696217995.0,2023-10-02 10:39:55,683887090383614
637147488536104,chồng tui truiii uiiiii,1696253972.0,2023-10-02 20:39:32,100042024003239
637455981838588,"HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG TIẾP NHẬN NGUYỆN VỌNG 2 NGÀNH CÔNG NGHỆ THÔNG TIN 📌📌📌
2k5 yêu thích ngành CNTT nhưng điểm chuẩn lại quá cao?
Ngành CNTT tại các trường đại học top đầu đều yêu cầu xétXem thêm tuyển nguyện vọng 1 khiến bạn khó có thể vào ngôi trường mà mình yêu thích?
Mong muốn đi học tại ngôi trường đại học danh giá để cơ hội việc làm rộng mở, tương lai xán lạn?
🔵 Đừng lo lắng, cơ hội vẫn còn đang chờ bạn!
Học viện Công nghệ Bưu chính Viễn thông mở ra cánh cửa cho bạn với Chuyên ngành Công nghệ thông tin🔥
⚡️ Không yêu cầu thí sinh phải đỗ NV1
⚡️ Không thi đầu vào - xét tuyển hồ sơ
⚡️ Cam kết có việc làm - ngay sau năm thứ 2
⚡️ Bằng kỹ sư công nghệ thông tin Học viện Công nghệ Bưu chính Viễn thông
LIÊN HỆ TRỰC TIẾP ĐỂ ĐƯỢC TƯ VẤN: 0365.478.410.",1696307753.0,2023-10-03 11:35:53,61551746554266
637262068524646,cho e hỏi có thầy cô nào kèm dạy buổi tối kiểu về cntt đpt k ạ,1696268135.0,2023-10-03 00:35:35,3005726712893905
637179401866246,Gợi ý vị trí đẹp khi tham gia chào tân =)))),1696257265.0,2023-10-02 21:34:25,100042024003239
637215885195931,"éc mong ngóng mòn mỏi trường mời Hoàng Dũng mà ei dè 🥹 thui thì ""một người nơi nao tự nhiên cướp lấy em đi bằng cách nào"" nố nô nồ",1696261188.0,2023-10-02 22:39:48,1677375466102295
636586038592249,Không biết trường mình có cho free tài khoản microsoft như bao trường k mọi ngưòi nhể😀,1696155969.0,2023-10-01 17:26:09,708545931100825
637182541865932,Mng ơi cho mình hỏi có lớp nào khoá D23 phải thu quỹ lớp không kiểu để photo văn nghệ các thứ hay mỗi lớp mình,1696257628.0,2023-10-02 21:40:28,844961207306495
637138335203686,"🙀 Có ai hóng training tại Zenlish như thế nào không ạ

ITClub PTIT HN
2 tháng 10 lúc 20:10 ·

[GIỚI THIỆU NHÀ TÀI TRỢ TRAINING] - TRUNG TÂM ANH NGỮ ZENLISH

🌟 Zenlish tự tin là trung tâm top 1 có nhiều học viên sở hữu nhiều chứng chỉ Toeic thi theo tháng nhất, là đơn vị đào tạo Toeic 4 kỹ năng tốt nhấtXem thêm tại Hà Nội nhằm hướng tới sử dụng Tiếng Anh toàn diện để vừa ra trường và vừa đi làm.

🌟 Mục tiêu là trở thành công ty giáo dục uy tín và trải nghiệm xuất sắc tại Việt Nam đào tạo về TOEIC, Zenlish cam kết mang lại dịch vụ ĐÀO TẠO TOEIC hiệu quả - 1 lần là đạt bằng tình yêu, văn hóa khát khao học hỏi, cống hiến và trách nhiệm của mình với cộng đồng.

🌟 Được thành lập vào ngày 04/05/2014, đến nay đã hoạt động được hơn 9 năm, Zenlish tự hào khi đào tạo được hơn 20.000 học viên tại 5 cơ sở… Xem thêm",1696252490.0,2023-10-02 20:14:50,100042024003239
637104168540436,Cho em hỏi tính điểm rèn luyện như thế nào vậy ạ 😥😥😥,1696247177.0,2023-10-02 18:46:17,257902817157881
636397818611071,Mình từ khmt chuyển lên clc nhưng giờ mình muốn làm đơn ko học clc nữa mà học lại lớp cũ được ko v,1696121776.0,2023-10-01 07:56:16,1478987606229646
637050768545776,"Mọi người cho em hỏi em làm mất cccd mà thi tadv có cần ấy ạ
Em nộp đơn theo yêu cầu lên vp1c mà sợ không kịp thì có cách nào khác không ạ :v",1696237715.0,2023-10-02 16:08:35,691990405680808
636959741888212,A/C cho e hỏi sổ đoàn như này nộp về trường mình đc chưa ạ,1696218984.0,2023-10-02 10:56:24,300945309221062
636686665248853,Có ai có đề giữa kỳ môn giải tích vs đại số ko . Cho e xin vs.,1696169705.0,2023-10-01 21:15:05,589019896586530
636977095219810,"Cho em hỏi thời gian, giờ giấc chào tân sinh viên của trường với ạ?
⏰⏰⏰",1696222724.0,2023-10-02 11:58:44,1305034007067427
636971505220369,Cho em hỏi là hôm chào tân sinh viên trường mình thì sinh viên trường khác có vào được không ạ?,1696221439.0,2023-10-02 11:37:19,795960105544876
636974231886763,"Cho em hỏi em có ý định hết năm nhất em xin miễn học miễn thi tiếng anh ở trường thì điểm tiếng anh ở kỳ 2 năm nhất thi ở trường của em vẫn giữ nguyên phải k ạ?
Cùng một chứng chỉ nhưng em vừa làm đơn miễn học miễn thi vừa làm đơn xin đổi điểm có đc k ạ?",1696222078.0,2023-10-02 11:47:58,630274305646275
636961141888072,Anh chị cho em hỏi điều kiện xét học bổng trường mình ntn vậy ạ ?,1696219214.0,2023-10-02 11:00:14,1551645782036807
636959248554928,"Định để tiền đi du lịch mà sau 2 tuần học tại trường P có lẽ nên để dành ra để học lại, giải tích và triết SOS quá",1696218895.0,2023-10-02 10:54:55,845610086945957
636954041888782,"Cho em hỏi là đi quân sự thì mấy giờ sẽ phải dạy ạ, bt em toàn ngủ đến 11 giờ sáng tại em học ca chiều ạ :(",1696218030.0,2023-10-02 10:40:30,284384811075139
636953668555486,"em có chứng chỉ toeic 460, giờ em đổi điểm sau này em thi lại có chứng chỉ cao hơn thì có đổi được k ạ",1696217956.0,2023-10-02 10:39:16,2006747283057155
633927592191427,Mấy anh zai trường mình mà xài fb dating làm ơn sống có tình người tí. Quẹt phải người ta đang nói chuyện vui vẻ mập mờ. Tự dưng ghost không lí do😇 bảo sao trai PTIT mang tiếng trap,1695713778.0,2023-09-26 14:36:18,839261760906808
636688568581996,đi quân sự có được tóc nhuộm kh ạ,1696169904.0,2023-10-01 21:18:24,265954996362641
636703141913872,"Ac cho e hỏi gần trg mình có tt thi bằng lx nào k ạ
E cảm ơn ạ",1696171424.0,2023-10-01 21:43:44,100086976198089
636620191922167,Có chứng chỉ tiếng anh rồi thì hôm thi tadv được nghỉ ko ạ,1696161687.0,2023-10-01 19:01:27,1322931601650553
636681175249402,"Cho e hỏi CLB bóng chuyền còn tuyển thành viên nam ko ạ, e muốn tham gia mà không biết đăng kí ở đâu ạ",1696169150.0,2023-10-01 21:05:50,3516505075282418
636926961891490,"Ai đánh rơi vé xe lúc 9h ngày 2/10 thì ""."" để liên hệ lấy lại nha",1696213684.0,2023-10-02 09:28:04,1690453451427218
636086261975560,🐸 Điểm danh những ông nào mới lên HN 1-2 tuần đã có bồ rồi. Tôi tán mỗi bạn D23 bên CNTT mà không đổ 😞 các ông cho tôi xin tip với,1696069731.0,2023-09-30 17:28:51,1961326654234784
635987768652076,"Kiếp nạn toán cao cấp

Em tân sinh viên hôm nay học toán cao cấp buổi đầu mà không hiểu gì anh chị ạ😭😭😭😰",1696051592.0,2023-09-30 12:26:32,1467030700718556
636427258608127,trường mik có vé gửi xe tháng ko hả mng,1696127449.0,2023-10-01 09:30:49,675918687698348
633811312203055,Các bạn đi học thì đánh cái lăn khử mùi vào nách đi nhá chứ mình là hồn bay phách tán rồi,1695695505.0,2023-09-26 09:31:45,3648475495472921
633265725590947,D23 cúa ổn khum,1695606309.0,2023-09-25 08:45:09,100042024003239
635775668673286,Trường mình khi đi quân sự con trai phải cắt tóc ngắn không vậy ạ 🥲,1696010925.0,2023-09-30 01:08:45,975264920408312
636062965311223,Vào thư viện cần nạp tiền không v mn?,1696065286.0,2023-09-30 16:14:46,1447882362449781
636054961978690,Cho em hỏi có ai biết về lịch quân sự của d23 không ạ đi bao giờ và bao lâu vậy ạ,1696063818.0,2023-09-30 15:50:18,986759975942121
636523621931824,"cho em hỏi là cái ngày sinh của em trên thông tin thi tiếng anh đầu vào bị ngược thì mình ra vp1c ô nào để sửa lại ạ? với lại trước khi đi có cần làm đơn gì không ạ, em cảm ơn ạa",1696144243.0,2023-10-01 14:10:43,1013995706354000
636572318593621,"Chào ac em học TMĐT muốn mua máy tính giá tầm 11-13tr nhỏ gọn có thể phục vụ cho việc học tập làm những bài tập thầy cô giao em là nữ nên laptop chỉ để học chứ không chơi game ạ
Anh chị có thể recommend vài hãng cho e đk ạ",1696153467.0,2023-10-01 16:44:27,1129051738479983
636440365273483,"Mình có nhặt được 1 chiếc ví có cccd như hình, ai bị đánh rơi cmt để mình nhắn địa chỉ đến lấy nhé",1696129599.0,2023-10-01 10:06:39,672545474813559
636160031968183,Mng có ai bị đảo ngày vs tháng sinh trong slink không ạ chỗ thông tin thi tadv ý ạ không biết giải quyết sao nhỉ mng,1696080832.0,2023-09-30 20:33:52,1297996347746360
636512505266269,Cho em hỏi ở ngõ Nguyễn Văn Trỗi chỗ nào sửa máy tính uy tín giá hợp lý nhỉ. Máy e màn hình nó bị như này,1696142046.0,2023-10-01 13:34:06,182471604829685
636205101963676,Các CLB về nhảy múa hay sự kiện trường mình còn tuyển không ạ...,1696086783.0,2023-09-30 22:13:03,1459893554800652
635785275338992,Sáng sớm D23 với giải tích làm bạn🤓,1696012304.0,2023-09-30 01:31:44,100037694629000
634949012089285,Mưa gió toàn thấy các em đăng ẩn danh xin sdt để nghỉ học 😞,1695880595.0,2023-09-28 12:56:35,100042024003239
630218972562289,Gió hiu hiu thầy ru em ngủ :)))))),1695110176.0,2023-09-19 14:56:16,100037648460053
633404622243724,Nghị lực 10đ cho những tân sinh viên có tiết lúc 15h chiều nay 😢,1695629440.0,2023-09-25 15:10:40,100037648460053
631158195801700,"📌📌📌Tip đăng nhập dlib.ptit cho D23 😉
🍂mk là email nhưng viết thường
Ví dụ:
NamNV.B23CN111@stu.ptit.edu.vn
Thì mk là: namnv.b23cn111@stu.ptit.edu.vn",1695266043.0,2023-09-21 10:14:03,100049552389347
629592432624943,Thầy bảo nếu chưa có mục tiêu gì trên đại học vậy thì cứ thử yêu 1 người,1695007312.0,2023-09-18 10:21:52,100042024003239
636465801937606,Mng cho e hỏi lap 16inch học IT có to quá ko ạ,1696133994.0,2023-10-01 11:19:54,1021744745520724
636465661937620,Ac cho em hỏi có trang nào dạy toán cao cấp 1 giống trường mình dạy ko ạ?,1696133966.0,2023-10-01 11:19:26,346370374405851
634388928811960,Tình trạng D23 những ngày đầu:,1695790892.0,2023-09-27 12:01:32,100045414435128
636435041940682,mọi người cho em hỏi bí thư làm gì với chứ bầu ban cán sự xong em không biết bí thư có nhiệm vụ gì,1696128914.0,2023-10-01 09:55:14,23933099109637848
631802765737243,Phòng học mà ngỡ nhà xác,1695386923.0,2023-09-22 19:48:43,327307489745424
636251861959000,Mọi người cho mình hỏi hiện giờ còn xin đc vào ktx ko ạ ??,1696093621.0,2023-10-01 00:07:01,853503843094118
636104011973785,"🔥CÔNG BỐ KẾT QUẢ MINI GAME TRUNG THU NGÀY 29/09🔥

🎉🎉🎉Dựa trên kết quả XSMB ngày 29/09/2023 3 số cuối là 044, thay mặt Zenlish mình xin được công bố các bạn trúng giải như sau
🍀01 Giải nhất: Mũ bảo hiểm + 1 cốcXem thêm giữ nhiệt + 01 bánh trung thu (đậu xanh hoặc thâp cẩm): Hoàng Thái
🍀01 Giải nhì: 1 cốc giữ nhiệt: Bùi Hồng Hà
🍀01 Giải ba: 1 mũ bảo hiểm: Zũ

🆘Những COMMENT sai cú pháp sẽ không được tính nha. ☎️Các bạn trúng giải check ib mình để nhận giải nhé.",1696072746.0,2023-09-30 18:19:06,100042024003239
635583182025868,Anh nào thích em từ đêm hôm qua đi xin ngay chữ kí thôi,1695982769.0,2023-09-29 17:19:29,100042024003239
635394755378044,Triết ơi triết à:)) Đưa ta vào cơn mê,1695952346.0,2023-09-29 08:52:26,3205608109732877
636169401967246,"Mn cho em hỏi cách đăng nhập vào thư viện trường và outlook với ạ, em đăng nhập toàn bị báo là sai thôi ạ.",1696081998.0,2023-09-30 20:53:18,685111356373571
636031421981044,Không biết chơi Guitar có gia nhập clb để học chơi đc ko ạ :)),1696059501.0,2023-09-30 14:38:21,848744783131848
636099225307597,"cần tìm người ở ghép ngay trong tháng
10 này,ở 3,4 người ,kiểu chung ấy mà điện nước giá dân nên rẻ lắm
địa chỉ:ct6c khu đô thị xala
cmt để mình gửi vd phòng nha",1696071896.0,2023-09-30 18:04:56,270802059104657
633926818858171,Anh chị nào có học bổng có thể chia sẻ cách học để lấy học bổng k ạ. Em cảm ơn ạ,1695713623.0,2023-09-26 14:33:43,1505515803553791
636098691974317,"Em học ngành thương mại điện tử thì nên dùng laptop nào ạ.
Giá càng rẻ càng tốt ạ dk gia đình em hơi không dư giả",1696071788.0,2023-09-30 18:03:08,1577586072649455
636085528642300,"Các anh chị ơi, vào thư viện để học thì vào như nào ạ? Có cần thủ tục gì không ạ?",1696069621.0,2023-09-30 17:27:01,634918615421280
636149308635922,Ac ơi cho e hỏi thông tin lịch thi Tadv với ạ với cả có cần sbd hay gì để thi k ? Nếu có thì xem sbd ở đâu ạ,1696079114.0,2023-09-30 20:05:14,812122687128010
634034212180765,"THẬP CẨM - ĐẬU XANH
ĐẬU XANH - THẬP CẨM
Dành cho team mê bánh trung thu, team Admin cùng sự tài trợ đến từ Zenlish tổ chức Mini game nho nhỏ có tên là “THẬP CẨM - ĐẬU XANH, ĐẬU XANH - THẬP CẨM”. Cùng tham gia để… Xem thêm có cơ hội rinh những món quà hấp dẫn về nhà nhé!

Cùng thực hiện đầy đủ các bước sau để không bỏ lỡ phần quà nhé!
- Bước 1: Like, follow Fanpage Zenlish - Học TOEIC 1 Lần Là Đạt. (link Fanpage: https://www.facebook.com/zenlish.edu.vn)
- Bước 2: Thả tym nếu bạn chọn bánh trung thu đậu xanh, thả haha nếu bạn chọn bánh trung thu thâp cẩm.
- Bước 3: Cmt ""Thập cẩm"" hoặc ""Đậu xanh"" kèm số có 3 chữ số ngẫu nhiên (không được chỉnh sửa) + tag 3 người bạn cùng tham gia.
Thời gian kết thúc Minigame:… Xem thêm",1695731498.0,2023-09-26 19:31:38,100042024003239
636132358637617,Mn cho mk xin ít kinh nghiệm tham gia phỏng vấn CLB với,1696076296.0,2023-09-30 19:18:16,2343197289215598
632291245688395,Sinh hoạt công dân dữ chưa :))))),1695459499.0,2023-09-23 15:58:19,100037648460053
636050815312438,AC ơi em chưa biết tí gì về lập trình nhưng lại muốn tham gia clb lập trình có được ko ạ. Em cảm ơn ac.,1696062980.0,2023-09-30 15:36:20,6745231522165051
633923968858456,"Anh chị ơi cho em hỏi lịch thi TADV có chưa ạ
Em dfc có 6 điểm tiếng anh thì học cj để qua tiếng anh đầu vào ạ",1695713082.0,2023-09-26 14:24:42,1259563841419555
636058728644980,"📣📣📣Tuyển sinh trực tuyến hệ đào tạo từ xa.
📌Học tất cả đều là online, vô cùng tiện lợi. Sinh viên thoải mái trao đổi, thảo luận môn học với giảng viên và các sinh viên khác thông qua hệ thống học tập từ xa E –… Xem thêm Learning đã được ứng dụng AI và công nghệ 4.0 vào giảng dạy.
📌Với quy định mới ghi nhận bằng cử nhân là văn bằng giáo dục đại học thuộc hệ thống giáo dục quốc dân, không quy định hình thức đào tạo trên văn bằng. Từ ngày 01/7/2019, bằng đại học dù được đào tạo chính quy hay tại chức, từ xa, liên thông,… có giá trị ngang nhau.
📌Đại học từ xa là một hình thức học tiện lợi và được khá nhiều người áp dụng trong thời kỳ 4.0 hiện nay. Bởi hình thức này không chỉ tiết kiệm thời gian và tiền bạc… Xem thêm",1696064529.0,2023-09-30 16:02:09,100093026512381
636068008644052,Em học marketing kbt mua máy tính nào các ac có thể gợi í cho e vài con laptop ngon ngon mà giá ổn ko ạ,1696066297.0,2023-09-30 16:31:37,1478865562968156
634500085467511,Dạ cho e hỏi có anh chị nào pass lại long bào ko ạ? Em ở miền Nam muốn mua mặc cho oách xà lách😎,1695810118.0,2023-09-27 17:21:58,1654478835044643
636041825313337,"Có b nào cần ng ở ghép k ?
Mình là nam
Quanh khu vực trường mình hoặc gần ga tàu",1696061326.0,2023-09-30 15:08:46,842666057582146
635623625355157,"Tối nay 29/9, mình cần tìm một bạn nữ đi chơi cùng ạ! Mình đẹp trai, ga lăng, đa tài... sản. Nếu bạn không ngại thì mình sẽ chở đi bằng oto. Liên hệ dưới cmt ❤️",1695989090.0,2023-09-29 19:04:50,3505403676365679
634316445485875,Tân sinh viên đang cố chống lại cơn buồn ngủ,1695778064.0,2023-09-27 08:27:44,987660872541953
635589265358593,Em phân vân quá k biết nên chọn cr hay ngyeu để đi chơi trung thu đây ạ,1695983768.0,2023-09-29 17:36:08,1405340067069640
634067615510758,Mai mốt e muốn bán nước ở trường thì có phải thông qua đơn vị nào hay xin phép ai k ạ,1695735876.0,2023-09-26 20:44:36,968480154237197
635631982020988,Anh chị cho em hỏi trường mình có clb cầu lông hay bóng chuyền không cho em tham gia với ạ 😊,1695990249.0,2023-09-29 19:24:09,239138152434471
635524892031697,"✨CHƠI MINI GAME cùng CLB Cờ vua PTIT✨

🌷Bước 1: Like fanpage CLB Cờ vua Học viện Công nghệ Bưu chính Viễn thông và chia sẻ bài viết ở chế độ công khai.
🌷Bước 2: Tag 3 người bạn và comment 2 số bất kì.

Kết quảXem thêm mini game sẽ công bố vào 20h ngày 15/10/2023.
Giải nhất: 1 chú gấu bông trị giá 300k 🐻
Giải nhì: 1 phần quà trị giá 200k💝
Giải ba: Sổ tay và móc khóa
Rất nhiều phần quà hấp dẫn khác nữa, tham gia minigame ngay nào 🥰

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

[THAM GIA CLB CỜ VUA PTIT]

🌈 Để đăng ký tham gia & tìm hiểu thêm các thông tin về CLB Cờ Vua Học Viện Công Nghệ Bưu Chính Viễn Thông, bạn vui lòng điền đầy đủ thông tin vào đơn đăng ký sau:
https://forms.gle/jnYrUbNSDp1pfGhn8
Căn cứ theo các thông tin bạn cung cấp trong biểu mẫu, PCC sẽ tiến hành xét duyệt và phản hồi bạn.
#pcc #ptitchessclub #clbcovuaptit #hvcnbcvt",1695972478.0,2023-09-29 14:27:58,100035301214536
635643218686531,"Gửi xe trường mình có gửi qua đêm được k ạ, không thì gửi đến mấy h ạ",1695991737.0,2023-09-29 19:48:57,1296637480989659
635409585376561,"Cho e hỏi câu hơi đá là Đội Cờ Đỏ bao h thì mở thêm đợt tuyển mem ạ, e lỡ mất đki đợt D23 này ạ😭😭😭😭",1695954969.0,2023-09-29 09:36:09,1379057266045262
635405178710335,"🚨Thông báo: Lịch kiểm tra đánh giá năng lực tiếng Anh xét tuyển vào chương trình Chất lượng cao ngành CNTT và kiểm tra phân loại trình độ tiếng Anh đầu vào với sinh viên đại học hệ chính quy khóa 2023 – Cơ sở đào tạo phía Bắc


🚨Căn cứ thông báo số 952/TB-HV ngày 31/08/2023 về tổ chức kiểm tra đánh giá năng lực tiếng Anh xét tuyển vào chương trình… Xem thêm Chất lượng cao ngành CNTT và kiểm tra phân loại trình độ tiếng Anh đầu vào với sinh viên đại học hệ chính quy khóa 2023 – Cơ sở đào tạo phía Bắc


🚨Học viện Công nghệ Bưu chính Viễn thông thông báo lịch kiểm tra đánh giá năng lực tiếng Anh xét tuyển vào chương trình Chất lượng cao ngành CNTT và kiểm tra phân loại trình độ tiếng Anh đầu vào với sinh viên… Xem thêm",1695954120.0,2023-09-29 09:22:00,100042024003239
634867338764119,Mn cho em hỏi em muốn xin giấy vay vốn sinh viên thì làm như nào ạ em thaays trong s-link phải điền ngày ra trg nhưng em kb baoh ra trg🥲,1695866820.0,2023-09-28 09:07:00,1093186124994351
635547428696110,Anh chị ơi cho e hỏi tr có cấp tài khoản Microsoft cho sv ko ạ?,1695976316.0,2023-09-29 15:31:56,646121170945693
635159608734892,"Mọi người cho em xin cách học giải tích 1 với ạ, em học buổi đầu mà thầy cô dạy nhanh quá em không hiểu được gì cả . Bây giờ em rối tung cả lên sợ không qua môn ạ.",1695912879.0,2023-09-28 21:54:39,333255639205637
635128428738010,"Anh chị ơi quán Tokki dưới trường mình có ngon, rẻ không ạ?
Giá tầm bao nhiu vậy ạ 🥲",1695908799.0,2023-09-28 20:46:39,326959203225486
635189458731907,có ac nào pass giáo trình it không ạaa,1695916918.0,2023-09-28 23:01:58,836353314626043
635171432067043,Dạ cho em xin in4 bạn mặc áo xanh lá cây ngồi ngay đằng sau 3 bạn nữ ở tầng 2 hội trường A2 với ạ ở lễ chào tân và trao giải khoa cntt1 với ạ (28/9/2023),1695914535.0,2023-09-28 22:22:15,6473510406036998
635491928701660,Cho em hỏi các thầy cô ở vp 1 cửa có khi nào check mail của sinh viên không ạ em gửi mấy thầy cô mà k thấy ai phản hồi,1695966453.0,2023-09-29 12:47:33,979362036480607
635081842076002,Dự đoán những buổi chào tân tiếp theo: Đông không chỗ chen 🥹,1695902664.0,2023-09-28 19:04:24,100037648460053
634382198812633,Hình ảnh sinh viên trường P miệt mài chạy code....,1695789760.0,2023-09-27 11:42:40,1025796788596258
634070292177157,"18h ngày 26/9/2023
Chuyện là chiều tối nay trời đổ cơn mưa xuống và đen nữa là xe mình hết xăng, cũng hết tiền mặt nữa :)), trời mưa mình loay hoay dắt xe ra ngoài và có hỏi đổi tiền mặt với 2 bro trước cửa thư viện (hai bạn quá tuyệt, còn nhiệt tình vs che ô cho mình nữa chứ). Chưa hết câu chuyện tình người đâu =))), mình rẽ sang đường NguyễnXem thêm Khuyến để tìm cây xăng và lại là 1 người anh em PTIT tuyệt vời nữa, chuyện là vừa sang tới bên đường thì có 1 người gọi mình hỏi thăm xem tình hình, ngay sau khi biết xe mình hết xăng bạn liền đã nghĩ đến đề xuất mua xăng cho mình, mình đứng đợi ở lề đường 1 lúc( quá xúc động về sự tốt bụng của bạn), bạn có quay lại với chai xăng trên tay, trời mưa 2 ae có đứng nói chuyện 1 chút :)), b tên là Chiến đang học CNDPT. Gửi ngàn lời cảm ơn tới ae!!!",1695736229.0,2023-09-26 20:50:29,100054717094328
634877425429777,Hà Nội hay Hà Lội 🥲,1695868341.0,2023-09-28 09:32:21,100037648460053
634866102097576,Các anh chị cho e hỏi đrl trường mình tính ntn ạ. Từ 100 đ trừ xuống hsy mình cộng dần từ 0 đi lên ạ.,1695866573.0,2023-09-28 09:02:53,238936165443702
631669429083910,e là tân sv ạ 😣 ac hướng dẫn đi thang máy cho đỡ quê đi ạ 😓 và học giờ 13h thì nên đi từ mấy h để không bị tắc thang máy ạ 😓,1695361668.0,2023-09-22 12:47:48,1075112883650174
635016928749160,Mn cho e hỏi ạ.Do có chuyện riêng nên bây giờ e muốn xin nghỉ học rút hồ sơ ạ thì mình cần làm nhưng thủ tục gì ạ và lên phòng nào để nộp đơn ạ. Và có được hoàn lại phần học phí không ạ,1695892478.0,2023-09-28 16:14:38,852452833104931
635124575405062,Achi cho em hỏi apply clb nào để đc làm lễ tân trong các sự kiện hoặc hoạt động của trường vậy ạ,1695908409.0,2023-09-28 20:40:09,2541701629331108
635124458738407,"mng có ai rảnh gth cho em thêm về hvhvl của cntt kết hợp với doanh nghiệp academy không ạ.Em xin trân thành cảm ơn!
Mong ad duyệt bài",1695908393.0,2023-09-28 20:39:53,283632077852775
635081848742668,"Thanh Tâm‎D23 Học Viện Công Nghệ Bưu Chính Viễn Thông Hà Nội (PTIT)
28 tháng 9 lúc 19:04 ·
Tùy chọn khác",1695902664.0,2023-09-28 19:04:24,100037648460053
632882195629300,AC cho em hỏi có bắt buộc phải mở thẻ Agribank ko ạ,1695548102.0,2023-09-24 16:35:02,1736900696741741
628521949398658,Chiếu đã rách 1 tí,1694840812.0,2023-09-16 12:06:52,100042024003239
634923512091835,Mn cho e hỏi điểm chuẩn toeic đầu vào năm ngoái là bao nhiêu ạ?,1695876123.0,2023-09-28 11:42:03,288889700592730
634967432087443,Đi học vui quá,1695883882.0,2023-09-28 13:51:22,212756978456828
634500032134183,Sang kỳ 2 thì các khoa khác nhau nhưng chung môn học thì được học với nhau k ạ,1695810109.0,2023-09-27 17:21:49,868882251529745
634687508782102,"bâyh còn clb nào tuyển ctv khum z ạ :""((
nếu khong vô clb thì còn cách nào tích thêm đrl khong vậy anh chị ơi",1695835070.0,2023-09-28 00:17:50,653843436849452
632310349019818,còn clb nào tuyển thành viên k mng,1695462279.0,2023-09-23 16:44:39,681795090216840
634533068797546,Cho e hỏi sự kiện chào tân trường mình có bắt buộc sv phải đi không ạ,1695815411.0,2023-09-27 18:50:11,1772347129859579
634580805459439,Có anh chị nào pass lại giáo trình với đề cương ngành kĩ thuật đtvt ko ạ ?,1695822463.0,2023-09-27 20:47:43,872767530938575
634619655455554,M.n cho hỏi mai có buổi gặp mặt của khoa cntt vs khmt thì có bắt buộc phải đi ko,1695826445.0,2023-09-27 21:54:05,698134722219096
634574502126736,"A/c cho em hỏi, giờ em muốn xin dấu đỏ của trường vào bản photo giấy báo trúng tuyển thì xin ở đây ạ?",1695821486.0,2023-09-27 20:31:26,657460752771353
634619665455553,"Cho mình hỏi các môn đại số, giải tích kì tới đã thi trắc nghiệm chưa ạ?",1695826445.0,2023-09-27 21:54:05,1482026555671645
634581212126065,"Trường là ngôi nhà thứ 2 :)))))))

Cre: Cột sống Ptit",1695822532.0,2023-09-27 20:48:52,100037648460053
634462188804634,Ac cho em hỏi là em chưa nộp cccd để làm thẻ bảo hiểm ý ạ vậy giờ em nộp cho ai ạ?,1695803606.0,2023-09-27 15:33:26,1233947623956144
634426138808239,a/c cho e hỏi quy trình làm vé tháng với ạ 😅,1695797287.0,2023-09-27 13:48:07,213416741558033
633981525519367,"Hẹn gặp mọi người tại chào tân sinh viên

Chào Sinh viên PTIT 2023 - ""Break the Shell""
26 tháng 9 lúc 17:00 ·

[GIỚI THIỆU NHÀ TÀI TRỢ ĐỒNG] - TRUNG TÂM ANH NGỮ ZENLISH

Zenlish được biết tới là trung tâm Anh ngữ duy nhất tại Hà Nội có cho mình lộ trình đào tạo Toeic Học 1 Lần Là Đạt, tạo ra sự thay đổi, tiến bộ từngXem thêm ngày cho các học viên - những người mong muốn học Toeic ra trường hay đạt trên 800 TOEIC từ lần đầu học để sử dụng thành thạo Tiếng Anh, tạo ra lợi thế khác biệt trong môi trường cạnh tranh việc làm khốc liệt như hiện nay. Zenlish tự tin là trung tâm top 1 có nhiều học viên sở hữu nhiều chứng chỉ Toeic thi theo tháng nhất, là đơn vị đào tạo Toeic 4 kỹ năng tốt nhất tại Hà Nội nhằm hướng tới sử dụng Tiếng Anh toàn diện để vừa ra trường và vừa đi làm. Tổng thời lượng cho 1 người sử dụng… Xem thêm",1695723281.0,2023-09-26 17:14:41,100042024003239
634079888842864,Cho mk hỏi là gần trường mình có địa điểm nào có phòng riêng cho một người trong khoảng từ 7h tối đến 9h ko ạ. Mk cần phòng riêng để trao đổi với mentor qua zoom. Cảm ơn m.n ạ!,1695737560.0,2023-09-26 21:12:40,1435715067210569
634381388812714,Làm vé bus tháng cần những gì hả mn,1695789628.0,2023-09-27 11:40:28,1905900359805691
634040948846758,Anh chị cho e hỏi giờ còn có thể đăng kí ktx không ạ?,1695732487.0,2023-09-26 19:48:07,775590854272934
634421458808707,Mọi người cho em hỏi nếu em dki đồng phục rồi mà muốn dki thêm thì có dc ko ạ. Em cảm ơn,1695796368.0,2023-09-27 13:32:48,1528949641254915
